20180521-160738-362,5AA5050000,
20180521-160739-362,5AA5050000,
20180521-160740-362,5AA5050000,
20180521-160741-362,5AA5050000,
20180521-160742-362,5AA5050000,
20180521-160743-362,5AA5050000,
20180521-160744-362,5AA5050000,
20180521-160745-362,5AA5050000,
20180521-160746-362,5AA5050000,
20180521-160747-362,5AA5050000,
20180521-160748-362,5AA5050000,
20180521-160749-362,5AA5050000,
20180521-160750-362,5AA5050000,
20180521-160751-362,5AA5050000,
20180521-160752-362,5AA5050000,
20180521-160753-362,5AA5050000,
20180521-160754-362,5AA5050000,
20180521-160755-362,5AA5050000,
20180521-160756-362,5AA5050000,
20180521-160757-362,5AA5050000,
20180521-160758-362,5AA5050000,
20180521-160759-362,5AA5050000,
20180521-160800-362,5AA5050000,
20180521-160801-362,5AA5050000,
20180521-160802-362,5AA5050000,
20180521-160803-362,5AA5050000,
20180521-160804-362,5AA5050000,
20180521-160805-362,5AA5050000,
20180521-160806-362,5AA5050000,
20180521-160807-362,5AA5050000,
20180521-160808-362,5AA5050000,
20180521-160809-362,5AA5050000,
20180521-160810-362,5AA5050000,
20180521-160811-362,5AA5050000,
20180521-160812-362,5AA5050000,
20180521-160813-362,5AA5050000,
20180521-160814-362,5AA5050000,
20180521-160815-362,5AA5050000,
20180521-160816-362,5AA5050000,
20180521-160817-362,5AA5050000,
20180521-160818-362,5AA5050000,
20180521-160819-362,5AA5050000,
20180521-160820-362,5AA5050000,
20180521-160821-362,5AA5050000,
20180521-160822-362,5AA5050000,
20180521-160823-362,5AA5050000,
20180521-160824-362,5AA5050000,
20180521-160825-362,5AA5050000,
20180521-160826-362,5AA5050000,
20180521-160827-362,5AA5050000,
20180521-160828-362,5AA5050000,
20180521-160829-362,5AA5050000,
20180521-160830-362,5AA5050000,
20180521-160831-362,5AA5050000,
20180521-160832-362,5AA5050000,
20180521-160833-362,5AA5050000,
20180521-160834-362,5AA5050000,
20180521-160835-362,5AA5050000,
20180521-160836-362,5AA5050000,
20180521-160837-362,5AA5050000,
20180521-160838-362,5AA5050000,
20180521-160839-362,5AA5050000,
20180521-160840-362,5AA5050000,
20180521-160841-362,5AA5050000,
20180521-160842-362,5AA5050000,
20180521-160843-362,5AA5050000,
20180521-160844-362,5AA5050000,
20180521-160845-362,5AA5050000,
20180521-160846-362,5AA5050000,
20180521-160847-362,5AA5050000,
20180521-160848-362,5AA5050000,
20180521-160849-362,5AA5050000,
20180521-160850-362,5AA5050000,
20180521-160851-362,5AA5050000,
20180521-160852-362,5AA5050000,
20180521-160853-362,5AA5050000,
20180521-160854-362,5AA5050000,
20180521-160855-362,5AA5050000,
20180521-160856-362,5AA5050000,
20180521-160857-362,5AA5050000,
20180521-160858-362,5AA5050000,
20180521-160859-362,5AA5050000,
20180521-160900-362,5AA5050000,
20180521-160901-362,5AA5050000,
20180521-160902-362,5AA5050000,
20180521-160903-362,5AA5050000,
20180521-160904-362,5AA5050000,
20180521-160905-362,5AA5050000,
20180521-160906-362,5AA5050000,
20180521-160907-362,5AA5050000,
20180521-160908-362,5AA5050000,
