20190226-051857-180,5AA5050012000000011600000000800000000000010000,
20190226-051858-181,5AA5050012000000011600000000800000000000010000,
20190226-051859-182,5AA5050012000000011600000000800000000000010000,
20190226-051900-182,5AA5050012000000011600000000800000000000010000,
20190226-051901-183,5AA5050012000000011600000000800000000000010000,
20190226-051902-184,5AA5050012000000011600000000800000000000010000,
20190226-051903-184,5AA5050012000000011600000000800000000000010000,
20190226-051904-185,5AA5050012000000011600000000800000000000010000,
20190226-051905-185,5AA5050012000000011600000000800000000000010000,
20190226-051906-186,5AA5050012000000011600000000800000000000010000,
20190226-051907-187,5AA5050012000000011600000000800000000000010000,
20190226-051908-187,5AA5050012000000011600000000800000000000010000,
20190226-051909-188,5AA5050012000000011600000000800000000000010000,
20190226-051910-188,5AA5050012000000011600000000800000000000010000,
20190226-051911-189,5AA5050012000000011600000000800000000000010000,
20190226-051912-189,5AA5050012000000011600000000800000000000010000,
20190226-051913-190,5AA5050012000000011600000000800000000000010000,
20190226-051914-190,5AA5050012000000011600000000800000000000010000,
20190226-051915-191,5AA5050012000000011600000000800000000000010000,
20190226-051916-192,5AA5050012000000011600000000800000000000010000,
