20180515-101846-601,5AA5050000,
20180515-101847-601,5AA5050000,
20180515-101848-601,5AA5050000,
20180515-101849-601,5AA5050000,
20180515-101850-601,5AA5050000,
20180515-101851-601,5AA5050000,
20180515-101852-601,5AA5050000,
20180515-101853-601,5AA5050000,
20180515-101854-601,5AA5050000,
20180515-101855-601,5AA5050000,
20180515-101856-601,5AA5050000,
20180515-101857-601,5AA5050000,
20180515-101858-601,5AA5050000,
20180515-101859-601,5AA5050000,
20180515-101900-601,5AA5050000,
20180515-101901-601,5AA5050000,
20180515-101902-601,5AA5050000,
20180515-101903-601,5AA5050000,
20180515-101904-601,5AA5050000,
20180515-101905-601,5AA5050000,
20180515-101906-601,5AA5050000,
20180515-101907-601,5AA5050000,
20180515-101908-601,5AA5050000,
20180515-101909-601,5AA5050000,
20180515-101910-601,5AA5050000,
20180515-101911-601,5AA5050000,
20180515-101912-601,5AA5050000,
20180515-101913-601,5AA5050000,
20180515-101914-601,5AA5050000,
20180515-101915-601,5AA5050000,
20180515-101916-601,5AA5050000,
20180515-101917-601,5AA5050000,
20180515-101918-601,5AA5050000,
20180515-101919-601,5AA5050000,
20180515-101920-601,5AA5050000,
20180515-101921-601,5AA5050000,
20180515-101922-601,5AA5050000,
20180515-101923-601,5AA5050000,
20180515-101924-601,5AA5050000,
20180515-101925-601,5AA5050000,
20180515-101926-601,5AA5050000,
20180515-101927-601,5AA5050000,
20180515-101928-601,5AA5050000,
20180515-101929-601,5AA5050000,
20180515-101930-601,5AA5050000,
20180515-101931-601,5AA5050000,
20180515-101932-601,5AA5050000,
20180515-101933-601,5AA5050000,
20180515-101934-601,5AA5050000,
20180515-101935-601,5AA5050000,
20180515-101936-601,5AA5050000,
20180515-101937-601,5AA5050000,
20180515-101938-601,5AA5050000,
20180515-101939-601,5AA5050000,
20180515-101940-601,5AA5050000,
20180515-101941-601,5AA5050000,
20180515-101942-601,5AA5050000,
20180515-101943-601,5AA5050000,
20180515-101944-601,5AA5050000,
20180515-101945-604,5AA5050000,
20180515-101946-604,5AA5050000,
20180515-101947-604,5AA5050000,
20180515-101948-604,5AA5050000,
20180515-101949-604,5AA5050000,
20180515-101950-604,5AA5050000,
20180515-101951-604,5AA5050000,
20180515-101952-604,5AA5050000,
20180515-101953-604,5AA5050000,
20180515-101954-604,5AA5050000,
20180515-101955-604,5AA5050000,
20180515-101956-604,5AA5050000,
20180515-101957-604,5AA5050000,
20180515-101958-604,5AA5050000,
20180515-101959-604,5AA5050000,
